settlementdate,regionid,rrp,intervention,totaldemand,availablegeneration,netinterchange,intervention_regionsum
2026-02-02 03:10:00,NSW1,73.20002,0,6396.85,13241.87223,-575.22,0
2026-02-02 03:15:00,NSW1,82.42013,0,6467.32,13245.34881,-590.49,0
2026-02-02 03:20:00,NSW1,79.95,0,6477.9,13233.81891,-590.72,0
2026-02-02 03:25:00,NSW1,79.95,0,6478.8,13210.72397,-589.42,0
2026-02-02 03:30:00,NSW1,79.95,0,6508.2,13225.65596,-592.7,0
2026-02-02 03:35:00,NSW1,64.99995,0,6471.68,13261.9748,-586.29,0
2026-02-02 03:40:00,NSW1,84.79006,0,6561.27,13319.52772,-463.93,0
2026-02-02 03:45:00,NSW1,80.08,0,6471.05,13324.54704,-359.74,0
2026-02-02 03:50:00,NSW1,79.95,0,6459.27,13352.31541,-345.61,0
2026-02-02 03:55:00,NSW1,79.95,0,6457.75,13386.81363,-328.51,0
2026-02-02 04:00:00,NSW1,79.95,0,6460.52,13423.0709,-329.92,0
2026-02-02 04:05:00,NSW1,57.31,0,6456.22,13493.40561,-310.73,0
2026-02-02 04:10:00,NSW1,78.29019,0,6595.36,13491.10878,-335.84,0
2026-02-02 04:15:00,NSW1,73.20015,0,6626.71,13527.51748,-323.23,0
2026-02-02 04:20:00,NSW1,73.20015,0,6677.59,13582.44467,-322.79,0
2026-02-02 04:25:00,NSW1,73.20007,0,6715.08,13594.48598,-326.19,0
2026-02-02 04:30:00,NSW1,81.25665,0,6771.24,13605.45161,-395.81,0
2026-02-02 04:35:00,NSW1,67.51234,0,6792.5,13620.05725,-385.01,0
2026-02-02 04:40:00,NSW1,64.5325,0,6776.55,13657.35941,-358.49,0
2026-02-02 04:45:00,NSW1,65.28585,0,6823.04,13657.42666,-370.06,0
2026-02-02 04:50:00,NSW1,72.27539,0,6911.34,13631.12792,-454.71,0
2026-02-02 04:55:00,NSW1,65.0,0,6917.57,13683.89081,-367.85,0
2026-02-02 05:00:00,NSW1,72.59438,0,7013.13,13585.79905,-420.75,0
2026-02-02 05:05:00,NSW1,65.16501,0,7091.47,13487.13154,-279.23,0
2026-02-02 05:10:00,NSW1,65.11867,0,7165.02,13471.00493,-244.66,0
2026-02-02 05:15:00,NSW1,78.0,0,7283.2,13465.28262,-319.63,0
2026-02-02 05:20:00,NSW1,81.28445,0,7338.16,13468.23212,-317.36,0
2026-02-02 05:25:00,NSW1,84.31879,0,7342.28,13475.93491,-292.14,0
2026-02-02 05:30:00,NSW1,78.0,0,7401.33,13485.47836,-351.73,0
2026-02-02 05:35:00,NSW1,78.0,0,7445.89,13402.88536,-300.67,0
2026-02-02 05:40:00,NSW1,57.31,0,7523.75,13357.16754,-390.02,0
2026-02-02 05:45:00,NSW1,77.0,0,7646.01,13337.24474,-459.82,0
2026-02-02 05:50:00,NSW1,84.79,0,7706.38,13292.20044,-484.17,0
2026-02-02 05:55:00,NSW1,78.0,0,7660.48,13319.2413,-482.2,0
2026-02-02 06:00:00,NSW1,78.0,0,7702.92,13362.74097,-461.66,0
2026-02-02 06:05:00,NSW1,64.9999,0,7695.91,13467.60916,-326.39,0
2026-02-02 06:10:00,NSW1,75.80231,0,7810.77,13658.49244,-260.9,0
2026-02-02 06:15:00,NSW1,62.40371,0,7879.66,13601.8135,-152.24,0
2026-02-02 06:20:00,NSW1,60.03086,0,7816.4,13796.6108,63.83,0
2026-02-02 06:25:00,NSW1,59.55018,0,7816.75,13963.55832,155.03,0
2026-02-02 06:30:00,NSW1,40.54,0,7858.76,14192.43144,55.88,0
2026-02-02 06:35:00,NSW1,36.05969,0,7736.64,14235.43988,72.69,0
2026-02-02 06:40:00,NSW1,33.41731,0,7857.34,14238.66675,-146.16,0
2026-02-02 06:45:00,NSW1,33.57755,0,7739.93,14594.76517,-137.54,0
2026-02-02 06:50:00,NSW1,36.05969,0,7835.0,14515.81689,-388.23,0
2026-02-02 06:55:00,NSW1,32.71588,0,7720.99,14889.15228,-177.87,0
2026-02-02 07:00:00,NSW1,13.80916,0,7629.67,15163.46539,-12.39,0
2026-02-02 07:05:00,NSW1,34.91616,0,7617.06,15452.21721,-32.96,0
2026-02-02 07:10:00,NSW1,36.25,0,7603.23,15824.43969,-67.66,0
2026-02-02 07:15:00,NSW1,90.35255,0,7588.95,15649.59819,572.24,0
2026-02-02 07:20:00,NSW1,31.45967,0,7430.36,15859.19607,337.78,0
2026-02-02 07:25:00,NSW1,57.31,0,7482.03,15987.95767,462.96,0
2026-02-02 07:30:00,NSW1,23.46949,0,7405.78,16204.46282,448.69,0
2026-02-02 07:35:00,NSW1,22.07,0,7310.23,16116.17524,388.02,0
2026-02-02 07:40:00,NSW1,45.26377,0,7262.45,16174.72959,518.7,0
2026-02-02 07:45:00,NSW1,36.05989,0,7182.32,16132.03817,344.1,0
2026-02-02 07:50:00,NSW1,18.83661,0,7039.53,16212.31748,306.14,0
2026-02-02 07:55:00,NSW1,24.44547,0,7010.85,16124.85784,254.68,0
2026-02-02 08:00:00,NSW1,18.43835,0,6900.16,16220.21888,276.59,0
2026-02-02 08:05:00,NSW1,22.07,0,6893.36,16299.45676,364.39,0
2026-02-02 08:10:00,NSW1,23.88721,0,6858.51,16394.61761,395.26,0
2026-02-02 08:15:00,NSW1,23.93322,0,6757.14,16411.60938,451.2,0
2026-02-02 08:20:00,NSW1,18.06274,0,6745.4,16508.26633,397.62,0
2026-02-02 08:25:00,NSW1,22.07,0,6590.23,16402.60712,452.26,0
2026-02-02 08:30:00,NSW1,17.86386,0,6502.02,16444.88262,489.32,0
2026-02-02 08:35:00,NSW1,30.91594,0,6477.09,16413.73803,533.89,0
2026-02-02 08:40:00,NSW1,22.07,0,6392.47,16427.80732,524.85,0
2026-02-02 08:45:00,NSW1,22.07,0,6307.68,16527.28309,658.93,0
2026-02-02 08:50:00,NSW1,22.07,0,6290.69,16572.61167,581.9,0
2026-02-02 08:55:00,NSW1,29.90863,0,6246.25,16544.0797,695.84,0
2026-02-02 09:00:00,NSW1,17.37472,0,6111.1,16621.87496,735.54,0
2026-02-02 09:05:00,NSW1,17.27451,0,6083.94,16294.09493,784.02,0
2026-02-02 09:10:00,NSW1,16.67105,0,5939.19,16123.15561,923.89,0
2026-02-02 09:15:00,NSW1,28.52255,0,5876.64,16288.54287,1050.53,0
2026-02-02 09:20:00,NSW1,0.7,0,5803.82,16429.45654,1061.04,0
2026-02-02 09:25:00,NSW1,0.7,0,5793.54,16095.85479,967.03,0
2026-02-02 09:30:00,NSW1,-6.51,0,5662.63,15957.79686,955.48,0
2026-02-02 09:35:00,NSW1,-14.46858,0,5598.57,15992.22875,1014.77,0
2026-02-02 09:40:00,NSW1,16.74064,0,5804.13,16048.18973,973.46,0
2026-02-02 09:45:00,NSW1,42.94326,0,5792.43,15911.25297,806.73,0
2026-02-02 09:50:00,NSW1,36.0601,0,5682.15,15893.36573,1031.28,0
2026-02-02 09:55:00,NSW1,29.07586,0,5709.54,15894.04909,947.68,0
2026-02-02 10:00:00,NSW1,-5.56682,0,5607.04,16104.62412,914.68,0
2026-02-02 10:05:00,NSW1,-16.39931,0,5521.5,16097.85055,987.47,0
2026-02-02 10:10:00,NSW1,-7.16079,0,5505.79,16339.73873,753.18,0
2026-02-02 10:15:00,NSW1,30.69077,0,5492.46,16372.71185,1088.9,0
2026-02-02 10:20:00,NSW1,-16.61254,0,5370.7,16492.42858,1023.97,0
2026-02-02 10:25:00,NSW1,-16.5352,0,5373.43,16604.63396,1037.79,0
2026-02-02 10:30:00,NSW1,-16.77089,0,5375.59,16708.75518,906.46,0
2026-02-02 10:35:00,NSW1,-7.07791,0,5349.42,16688.32646,937.01,0
2026-02-02 10:40:00,NSW1,10.36807,0,5378.8,16605.81117,918.16,0
2026-02-02 10:45:00,NSW1,-2.65506,0,5321.73,16605.23639,1051.32,0
2026-02-02 10:50:00,NSW1,0.0,0,5260.27,16642.53403,1063.53,0
2026-02-02 10:55:00,NSW1,0.7,0,5337.45,16731.12743,1023.66,0
2026-02-02 11:00:00,NSW1,0.7,0,5299.81,16583.84641,970.33,0
2026-02-02 11:05:00,NSW1,0.5099,0,5173.9,16600.08032,988.01,0
2026-02-02 11:10:00,NSW1,0.7,0,5205.4,16706.50398,1124.88,0
2026-02-02 11:15:00,NSW1,-10.69151,0,5078.72,16845.34864,951.13,0
2026-02-02 11:20:00,NSW1,-7.1718,0,5149.73,16685.47842,857.92,0
2026-02-02 11:25:00,NSW1,0.0,0,5126.3,16597.73817,1020.12,0
2026-02-02 11:30:00,NSW1,0.5099,0,4953.2,16655.54521,1131.29,0
2026-02-02 11:35:00,NSW1,0.7,0,5138.87,16639.14922,932.46,0
2026-02-02 11:40:00,NSW1,-5.01,0,4958.56,16221.0023,906.85,0
2026-02-02 11:45:00,NSW1,0.0,0,5016.76,16102.83255,695.25,0
2026-02-02 11:50:00,NSW1,0.7,0,4947.03,16051.0742,809.47,0
2026-02-02 11:55:00,NSW1,0.7,0,5002.04,16112.03775,882.62,0
2026-02-02 12:00:00,NSW1,0.51015,0,4943.22,16203.13233,857.55,0
2026-02-02 12:05:00,NSW1,0.7,0,4917.45,16221.73695,1010.74,0
2026-02-02 12:10:00,NSW1,0.50973,0,4852.82,16309.73759,1069.97,0
2026-02-02 12:15:00,NSW1,-5.01,0,4901.22,16377.11039,924.81,0
2026-02-02 12:20:00,NSW1,0.0,0,4792.35,16317.53474,1012.6,0
2026-02-02 12:25:00,NSW1,0.51028,0,4818.25,16317.92616,1057.79,0
2026-02-02 12:30:00,NSW1,0.51,0,4681.48,16341.51826,1165.21,0
2026-02-02 12:35:00,NSW1,-13.9999,0,4780.25,16564.978,709.05,0
2026-02-02 12:40:00,NSW1,-14.0,0,4803.13,16654.55687,651.02,0
2026-02-02 12:45:00,NSW1,-5.50985,0,4777.74,16658.33286,364.54,0
2026-02-02 12:50:00,NSW1,-24.90744,0,4631.53,16643.53212,343.29,0
2026-02-02 12:55:00,NSW1,-27.0,0,4696.91,16769.68005,145.96,0
2026-02-02 13:00:00,NSW1,-17.79118,0,4674.26,16785.27238,124.81,0
2026-02-02 13:05:00,NSW1,-9.89628,0,4728.84,16811.6372,454.13,0
2026-02-02 13:10:00,NSW1,-6.20174,0,4837.4,16570.81031,288.61,0
2026-02-02 13:15:00,NSW1,-20.0,0,4733.68,16929.71639,535.02,0
2026-02-02 13:20:00,NSW1,-21.60856,0,4736.48,16734.43336,358.15,0
2026-02-02 13:25:00,NSW1,-17.8058,0,4670.05,16776.43825,407.23,0
2026-02-02 13:30:00,NSW1,-10.0,0,4699.55,16793.15834,362.0,0
2026-02-02 13:35:00,NSW1,-14.99,0,4708.07,17291.06704,552.5,0
2026-02-02 13:40:00,NSW1,-13.12314,0,4573.78,17221.10526,718.86,0
2026-02-02 13:45:00,NSW1,-12.89919,0,4639.4,17130.33635,414.9,0
2026-02-02 13:50:00,NSW1,-3.0,0,4626.76,17161.47408,189.86,0
2026-02-02 13:55:00,NSW1,0.0,0,4578.51,15752.8764,229.1,0
2026-02-02 14:00:00,NSW1,-19.3424,0,4600.85,15954.13167,864.97,0
2026-02-02 14:05:00,NSW1,-22.40399,0,4664.08,15823.98839,938.09,0
2026-02-02 14:10:00,NSW1,-11.01,0,4737.35,15820.45752,579.91,0
2026-02-02 14:15:00,NSW1,-7.68087,0,4773.23,15827.22038,575.16,0
2026-02-02 14:20:00,NSW1,-11.02995,0,4822.68,15875.24851,639.32,0
2026-02-02 14:25:00,NSW1,-10.0406,0,4857.77,15969.18817,603.91,0
2026-02-02 14:30:00,NSW1,-16.88108,0,4804.65,16062.64777,640.58,0
2026-02-02 14:35:00,NSW1,-10.61956,0,4927.66,15958.01153,611.86,0
2026-02-02 14:40:00,NSW1,-9.07605,0,4988.41,15575.52328,517.32,0
2026-02-02 14:45:00,NSW1,-12.44047,0,4874.69,15873.00126,884.72,0
2026-02-02 14:50:00,NSW1,-10.22603,0,5028.13,15880.38836,817.83,0
2026-02-02 14:55:00,NSW1,-10.57672,0,5142.11,15852.09323,728.26,0
2026-02-02 15:00:00,NSW1,-11.01,0,5228.02,15812.27679,578.31,0
2026-02-02 15:05:00,NSW1,-9.6217,0,5277.24,15860.30665,708.85,0
2026-02-02 15:10:00,NSW1,-10.34391,0,5184.78,15517.99248,785.2,0
2026-02-02 15:15:00,NSW1,-10.00083,0,5267.81,15530.48732,1051.72,0
2026-02-02 15:20:00,NSW1,-9.5,0,5344.3,15538.4779,1004.22,0
2026-02-02 15:25:00,NSW1,-10.38501,0,5382.52,15557.65112,1038.76,0
2026-02-02 15:30:00,NSW1,-8.79748,0,5541.43,15492.78511,940.61,0
2026-02-02 15:35:00,NSW1,-9.5,0,5529.2,15461.83891,1085.74,0
2026-02-02 15:40:00,NSW1,-8.97632,0,5672.48,15785.32092,957.49,0
2026-02-02 15:45:00,NSW1,-9.85122,0,5736.55,15427.62363,956.62,0
2026-02-02 15:50:00,NSW1,-9.03195,0,5837.94,15758.96518,876.38,0
2026-02-02 15:55:00,NSW1,-7.62536,0,5907.59,15331.77599,767.97,0
2026-02-02 16:00:00,NSW1,-8.60749,0,5924.53,15639.18736,790.61,0
2026-02-02 16:05:00,NSW1,-8.71124,0,6026.62,15384.778,941.2,0
2026-02-02 16:10:00,NSW1,-7.90646,0,6164.58,15663.06903,711.78,0
2026-02-02 16:15:00,NSW1,-8.76226,0,6202.49,15257.75783,851.07,0
2026-02-02 16:20:00,NSW1,-7.45257,0,6355.72,15754.60675,718.3,0
2026-02-02 16:25:00,NSW1,-7.38123,0,6345.97,15429.02017,767.22,0
2026-02-02 16:30:00,NSW1,-7.14002,0,6459.12,15733.8327,675.7,0
2026-02-02 16:35:00,NSW1,-7.83204,0,6583.24,15737.463,653.73,0
2026-02-02 16:40:00,NSW1,-7.31179,0,6737.63,15768.24736,664.77,0
2026-02-02 16:45:00,NSW1,-7.50283,0,6809.64,15716.63616,637.77,0
2026-02-02 16:50:00,NSW1,-7.15768,0,6940.87,15683.76399,523.55,0
2026-02-02 16:55:00,NSW1,-7.13627,0,7010.06,15655.71113,463.99,0
2026-02-02 17:00:00,NSW1,-6.31978,0,7140.16,15510.48533,381.86,0
2026-02-02 17:05:00,NSW1,-7.27333,0,7200.23,15439.51158,234.18,0
2026-02-02 17:10:00,NSW1,-1.23023,0,7267.55,14961.14144,265.98,0
2026-02-02 17:15:00,NSW1,-7.31549,0,7260.46,14817.53902,214.36,0
2026-02-02 17:20:00,NSW1,-1.27012,0,7425.47,14638.42395,80.95,0
2026-02-02 17:25:00,NSW1,0.02048,0,7509.61,14572.34127,-2.3,0
2026-02-02 17:30:00,NSW1,60.82222,0,7529.16,14370.13519,-124.85,0
2026-02-02 17:35:00,NSW1,66.3566,0,7549.17,14478.58865,487.29,0
2026-02-02 17:40:00,NSW1,-7.37134,0,7631.98,14405.91074,295.31,0
2026-02-02 17:45:00,NSW1,-3.42849,0,7711.88,14301.10845,261.01,0
2026-02-02 17:50:00,NSW1,-1.22857,0,7780.61,14303.57754,162.44,0
2026-02-02 17:55:00,NSW1,21.75274,0,7870.71,14137.26308,43.21,0
2026-02-02 18:00:00,NSW1,25.93901,0,7866.6,13936.00723,-125.55,0
2026-02-02 18:05:00,NSW1,36.25,0,7949.96,13792.7996,-162.66,0
2026-02-02 18:10:00,NSW1,57.31,0,7972.93,13600.90343,-164.99,0
2026-02-02 18:15:00,NSW1,57.31,0,7927.67,13443.80271,-154.81,0
2026-02-02 18:20:00,NSW1,57.31,0,7973.23,13388.56652,-134.77,0
2026-02-02 18:25:00,NSW1,64.00691,0,8026.49,13287.29061,-72.4,0
2026-02-02 18:30:00,NSW1,66.88513,0,8080.0,13174.87337,-198.52,0
2026-02-02 18:35:00,NSW1,68.11438,0,8114.58,13025.84932,-303.26,0
2026-02-02 18:40:00,NSW1,73.19,0,8125.06,12929.20658,-370.01,0
2026-02-02 18:45:00,NSW1,72.99313,0,8001.84,12887.15774,-299.81,0
2026-02-02 18:50:00,NSW1,73.19,0,8085.52,12809.54914,-85.99,0
2026-02-02 18:55:00,NSW1,66.79835,0,7998.76,12743.98166,-228.14,0
2026-02-02 19:00:00,NSW1,73.19,0,8163.11,12690.5165,-293.86,0
2026-02-02 19:05:00,NSW1,67.19454,0,8155.74,12752.96458,-491.21,0
2026-02-02 19:10:00,NSW1,73.19,0,8218.17,12757.28314,-567.66,0
2026-02-02 19:15:00,NSW1,73.19,0,8189.5,12771.2413,-473.42,0
2026-02-02 19:20:00,NSW1,68.03389,0,8220.79,12777.39481,-575.64,0
2026-02-02 19:25:00,NSW1,73.19,0,8190.32,12793.38227,-457.33,0
2026-02-02 19:30:00,NSW1,73.19,0,8160.85,12799.04566,-424.43,0
2026-02-02 19:35:00,NSW1,73.19,0,8162.21,12805.71862,-564.36,0
2026-02-02 19:40:00,NSW1,67.9245,0,8177.84,12812.63803,-689.45,0
2026-02-02 19:45:00,NSW1,65.6283,0,8157.33,12808.51445,-698.08,0
2026-02-02 19:50:00,NSW1,63.03342,0,8072.36,12804.77472,-652.91,0
2026-02-02 19:55:00,NSW1,69.27066,0,8035.85,12784.73609,-651.82,0
2026-02-02 20:00:00,NSW1,69.05517,0,7972.66,12797.41288,-570.57,0
2026-02-02 20:05:00,NSW1,67.82278,0,8005.94,12801.08961,-628.53,0
2026-02-02 20:10:00,NSW1,73.19,0,8028.9,12789.62954,-675.61,0
2026-02-02 20:15:00,NSW1,73.19,0,7953.77,12813.29395,-592.51,0
2026-02-02 20:20:00,NSW1,73.19,0,7894.62,12817.28002,-566.83,0
2026-02-02 20:25:00,NSW1,68.71461,0,7887.92,12809.35732,-667.89,0
2026-02-02 20:30:00,NSW1,72.31952,0,7858.54,12810.31153,-655.13,0
2026-02-02 20:35:00,NSW1,70.70414,0,7812.92,12794.7828,-755.36,0
2026-02-02 20:40:00,NSW1,73.19,0,7833.01,12793.53347,-545.42,0
2026-02-02 20:45:00,NSW1,73.19,0,7806.54,12794.78542,-702.82,0
2026-02-02 20:50:00,NSW1,73.19,0,7774.41,12788.86776,-783.88,0
2026-02-02 20:55:00,NSW1,66.00753,0,7621.59,12792.24738,-690.19,0
2026-02-02 21:00:00,NSW1,67.44509,0,7602.93,12785.14941,-704.31,0
2026-02-02 21:05:00,NSW1,68.12099,0,7597.26,12758.95788,-777.9,0
2026-02-02 21:10:00,NSW1,68.20746,0,7633.18,12758.31089,-823.47,0
2026-02-02 21:15:00,NSW1,68.26053,0,7620.14,12762.5174,-818.08,0
2026-02-02 21:20:00,NSW1,66.81616,0,7546.97,12753.99498,-753.38,0
2026-02-02 21:25:00,NSW1,68.24621,0,7611.31,12767.50526,-654.34,0
2026-02-02 21:30:00,NSW1,60.32377,0,7585.11,12748.41614,-596.13,0
2026-02-02 21:35:00,NSW1,71.99447,0,7630.69,12747.82365,-791.44,0
2026-02-02 21:40:00,NSW1,70.09464,0,7550.14,12740.91461,-734.68,0
2026-02-02 21:45:00,NSW1,70.96863,0,7528.46,12721.12206,-788.09,0
2026-02-02 21:50:00,NSW1,62.34457,0,7408.52,12711.49364,-740.64,0
2026-02-02 21:55:00,NSW1,71.12135,0,7474.1,12723.04238,-822.42,0
2026-02-02 22:00:00,NSW1,62.81226,0,7400.96,12735.54632,-808.13,0
2026-02-02 22:05:00,NSW1,72.67847,0,7438.34,12783.70918,-913.7,0
2026-02-02 22:10:00,NSW1,71.41288,0,7290.86,12779.7761,-816.9,0
2026-02-02 22:15:00,NSW1,73.19,0,7279.98,12782.7309,-877.21,0
2026-02-02 22:20:00,NSW1,64.89,0,7225.79,12750.10351,-825.39,0
2026-02-02 22:25:00,NSW1,64.89,0,7330.72,12727.76027,-945.95,0
2026-02-02 22:30:00,NSW1,64.1568,0,7238.85,12704.69204,-883.45,0
2026-02-02 22:35:00,NSW1,64.26692,0,7199.32,12718.65694,-892.25,0
2026-02-02 22:40:00,NSW1,73.19,0,7226.39,12728.28106,-905.82,0
2026-02-02 22:45:00,NSW1,72.66797,0,7229.25,12716.58443,-898.85,0
2026-02-02 22:50:00,NSW1,71.64222,0,7184.0,12731.222,-815.36,0
2026-02-02 22:55:00,NSW1,57.54995,0,7086.34,12745.72339,-795.02,0
2026-02-02 23:00:00,NSW1,64.89,0,7112.93,12739.10472,-804.37,0
2026-02-02 23:05:00,NSW1,72.26092,0,7140.62,12728.98413,-928.44,0
2026-02-02 23:10:00,NSW1,73.19,0,7125.43,12719.21062,-877.48,0
2026-02-02 23:15:00,NSW1,64.04968,0,7051.52,12705.54646,-862.77,0
2026-02-02 23:20:00,NSW1,64.89,0,6961.21,12682.25047,-766.77,0
2026-02-02 23:25:00,NSW1,69.13512,0,7002.36,12667.31366,-812.52,0
2026-02-02 23:30:00,NSW1,64.89,0,6977.93,12654.74065,-827.61,0
2026-02-02 23:35:00,NSW1,65.869,0,6950.89,12646.73015,-779.06,0
2026-02-02 23:40:00,NSW1,64.26692,0,6947.57,12637.45293,-679.16,0
2026-02-02 23:45:00,NSW1,62.55058,0,6947.82,12634.65258,-688.52,0
2026-02-02 23:50:00,NSW1,57.31,0,6961.86,12643.76534,-723.09,0
2026-02-02 23:55:00,NSW1,65.00256,0,6934.17,12641.00423,-740.64,0
2026-02-03 00:00:00,NSW1,57.31,0,6859.5,12629.88832,-706.96,0
2026-02-03 00:05:00,NSW1,67.88222,0,6817.57,12621.12663,-708.12,0
2026-02-03 00:10:00,NSW1,64.80884,0,6884.43,12615.724,-786.59,0
2026-02-03 00:15:00,NSW1,65.29286,0,6804.91,12604.62927,-783.39,0
2026-02-03 00:20:00,NSW1,73.19,0,6753.5,12577.27094,-682.49,0
2026-02-03 00:25:00,NSW1,73.19,0,6768.93,12588.33487,-681.32,0
2026-02-03 00:30:00,NSW1,61.79353,0,6709.99,12570.2809,-649.7,0
2026-02-03 00:35:00,NSW1,61.96311,0,6674.08,12590.31353,-683.62,0
2026-02-03 00:40:00,NSW1,65.43417,0,6623.71,12593.90679,-641.19,0
2026-02-03 00:45:00,NSW1,57.31,0,6663.46,12601.07967,-690.0,0
2026-02-03 00:50:00,NSW1,57.09,0,6616.33,12613.74335,-803.89,0
2026-02-03 00:55:00,NSW1,63.82651,0,6580.52,12608.67675,-578.62,0
2026-02-03 01:00:00,NSW1,61.33816,0,6570.05,12622.61438,-554.08,0
2026-02-03 01:05:00,NSW1,66.73801,0,6578.77,12658.07704,-643.07,0
2026-02-03 01:10:00,NSW1,65.56672,0,6514.29,12659.37294,-576.71,0
2026-02-03 01:15:00,NSW1,63.12458,0,6411.47,12248.87784,-484.32,0
2026-02-03 01:20:00,NSW1,60.42304,0,6425.44,12252.90175,-504.22,0
2026-02-03 01:25:00,NSW1,60.94462,0,6435.13,12272.02812,-513.78,0
2026-02-03 01:30:00,NSW1,57.31,0,6355.44,12260.55317,-483.74,0
2026-02-03 01:35:00,NSW1,63.19146,0,6322.92,12461.09031,-584.66,0
2026-02-03 01:40:00,NSW1,65.63276,0,6377.12,12447.09978,-693.51,0
2026-02-03 01:45:00,NSW1,63.54971,0,6369.28,12451.04668,-733.98,0
2026-02-03 01:50:00,NSW1,62.9681,0,6287.47,12467.17063,-614.62,0
2026-02-03 01:55:00,NSW1,57.09,0,6290.43,12461.10289,-704.07,0
2026-02-03 02:00:00,NSW1,57.31,0,6337.21,12484.32266,-737.6,0
2026-02-03 02:05:00,NSW1,57.09,0,6317.66,12590.47169,-765.02,0
2026-02-03 02:10:00,NSW1,57.09,0,6287.31,12590.86477,-766.48,0
2026-02-03 02:15:00,NSW1,57.09,0,6261.78,12578.07676,-753.98,0
2026-02-03 02:20:00,NSW1,57.09,0,6258.33,12598.66188,-728.66,0
2026-02-03 02:25:00,NSW1,63.245,0,6301.99,12621.82091,-661.14,0
2026-02-03 02:30:00,NSW1,63.70891,0,6319.45,12635.77496,-688.96,0
2026-02-03 02:35:00,NSW1,64.3886,0,6318.4,12648.59997,-688.92,0
2026-02-03 02:40:00,NSW1,64.94437,0,6323.84,12649.55258,-710.8,0
2026-02-03 02:45:00,NSW1,64.95513,0,6298.49,12644.59882,-702.6,0
2026-02-03 02:50:00,NSW1,73.19,0,6306.41,12642.88621,-637.5,0
2026-02-03 02:55:00,NSW1,64.23678,0,6300.25,12634.93317,-714.17,0
2026-02-03 03:00:00,NSW1,57.49986,0,6193.68,12641.87942,-608.58,0
2026-02-03 03:05:00,NSW1,63.69945,0,6225.59,12647.05922,-634.41,0
2026-02-03 03:10:00,NSW1,64.44066,0,6238.04,12661.54674,-712.45,0
2026-02-03 03:15:00,NSW1,64.43457,0,6274.84,12665.76045,-744.79,0
2026-02-03 03:20:00,NSW1,64.46717,0,6257.96,12662.81806,-731.09,0
2026-02-03 03:25:00,NSW1,64.48795,0,6264.64,12624.94394,-775.23,0
2026-02-03 03:30:00,NSW1,64.4894,0,6224.97,12628.70149,-731.74,0
2026-02-03 03:35:00,NSW1,65.02327,0,6296.35,12620.3485,-811.52,0
2026-02-03 03:40:00,NSW1,73.19,0,6296.6,12599.9122,-828.39,0
2026-02-03 03:45:00,NSW1,73.19,0,6322.46,12587.9704,-847.61,0
2026-02-03 03:50:00,NSW1,66.22372,0,6306.36,12577.69042,-874.02,0
2026-02-03 03:55:00,NSW1,73.19,0,6290.93,12560.65829,-811.45,0
2026-02-03 04:00:00,NSW1,73.19,0,6289.69,12566.87071,-837.4,0
2026-02-03 04:05:00,NSW1,64.96611,0,6327.62,12560.08414,-894.36,0
2026-02-03 04:10:00,NSW1,66.48496,0,6480.8,12550.31795,-1015.54,0
2026-02-03 04:15:00,NSW1,66.04529,0,6495.08,12527.68774,-1031.09,0
2026-02-03 04:20:00,NSW1,73.19,0,6587.15,12480.89244,-1156.61,0
2026-02-03 04:25:00,NSW1,73.19,0,6443.48,12460.5776,-1014.02,0
2026-02-03 04:30:00,NSW1,73.19,0,6510.39,12430.50418,-1053.3,0
2026-02-03 04:35:00,NSW1,73.19,0,6525.32,12368.88956,-1068.49,0
2026-02-03 04:40:00,NSW1,73.19,0,6616.66,12314.45747,-1197.02,0
2026-02-03 04:45:00,NSW1,73.13599,0,6652.2,12277.86234,-1245.98,0
2026-02-03 04:50:00,NSW1,73.19,0,6703.6,12256.55428,-1066.59,0
2026-02-03 04:55:00,NSW1,73.19,0,6797.18,12235.89212,-1168.37,0
2026-02-03 05:00:00,NSW1,78.97659,0,6765.54,12018.80379,-1113.22,0
2026-02-03 05:05:00,NSW1,73.19,0,6876.24,12061.58549,-1254.79,0
2026-02-03 05:10:00,NSW1,73.19,0,6923.84,11999.69525,-1308.57,0
2026-02-03 05:15:00,NSW1,75.4483,0,6975.13,11953.94519,-1347.94,0
2026-02-03 05:20:00,NSW1,96.50357,0,7036.89,11918.47576,-1393.89,0
2026-02-03 05:25:00,NSW1,73.19,0,7092.1,11909.43749,-1563.32,0
2026-02-03 05:30:00,NSW1,97.60613,0,7202.14,11929.71789,-1554.78,0
2026-02-03 05:35:00,NSW1,80.1804,0,7128.67,11914.66611,-1462.38,0
2026-02-03 05:40:00,NSW1,77.60264,0,7264.53,11898.1463,-1383.71,0
2026-02-03 05:45:00,NSW1,73.45913,0,7307.28,11865.93704,-1296.76,0
2026-02-03 05:50:00,NSW1,73.92068,0,7404.67,11924.47364,-1194.52,0
2026-02-03 05:55:00,NSW1,79.93557,0,7457.73,11960.79578,-1165.66,0
2026-02-03 06:00:00,NSW1,77.59088,0,7339.59,11972.93339,-1035.4,0
2026-02-03 06:05:00,NSW1,80.01947,0,7414.42,12017.48324,-1130.92,0
2026-02-03 06:10:00,NSW1,80.38193,0,7444.34,12181.75663,-1005.31,0
2026-02-03 06:15:00,NSW1,85.99164,0,7527.29,12143.3377,-984.67,0
2026-02-03 06:20:00,NSW1,73.19,0,7624.96,12228.17363,-1073.73,0
