settlementdate,total_absolute_flow,max_absolute_flow,average_absolute_flow,max_absolute_flow_change,high_flow_interconnector_count,high_flow_change_interconnector_count,congestion_signal_count,congestion_signal_flag
2026-02-02 02:25:00,2085.37,1075.2,347.56166666666667,9.579999999999984,1,0,1,True
2026-02-02 02:30:00,2054.7,1068.41,342.45,21.579999999999984,0,0,0,False
2026-02-02 02:35:00,2074.86,1063.14,345.81,22.45999999999998,0,0,0,False
2026-02-02 02:40:00,2110.25,1074.6,351.7083333333333,23.80000000000001,1,0,1,True
2026-02-02 02:45:00,2102.35,1074.8,350.39166666666665,9.759999999999991,1,0,1,True
2026-02-02 02:50:00,2094.1,1075.46,349.01666666666665,8.0,1,0,1,True
2026-02-02 02:55:00,2102.41,1080.63,350.40166666666664,24.0,2,1,2,True
2026-02-02 03:00:00,2105.8900000000003,1073.44,350.98166666666674,11.629999999999995,2,0,2,True
2026-02-02 03:05:00,2096.54,1079.51,349.42333333333335,12.230000000000018,2,0,2,True
2026-02-02 03:10:00,2095.04,1079.28,349.17333333333335,8.0,2,0,2,True
2026-02-02 03:15:00,2098.37,1078.61,349.7283333333333,18.899999999999977,1,1,2,True
2026-02-02 03:20:00,2104.63,1073.93,350.7716666666667,15.300000000000011,1,0,1,True
2026-02-02 03:25:00,2100.0600000000004,1064.13,350.01000000000005,12.560000000000002,0,0,0,False
2026-02-02 03:30:00,2117.1,1075.99,352.84999999999997,18.409999999999997,2,1,2,True
2026-02-02 03:35:00,2080.92,1068.28,346.82,27.960000000000036,1,0,1,True
2026-02-02 03:40:00,2247.02,1068.93,374.50333333333333,156.2,0,2,2,True
2026-02-02 03:45:00,2350.8599999999997,1069.03,391.80999999999995,88.69999999999999,0,0,0,False
2026-02-02 03:50:00,2351.42,1060.77,391.90333333333336,8.259999999999991,0,0,0,False
2026-02-02 03:55:00,2347.02,1048.53,391.17,12.240000000000009,0,0,0,False
2026-02-02 04:00:00,2350.8,1051.16,391.8,40.29000000000002,0,0,0,False
2026-02-02 04:05:00,2367.96,1056.25,394.66,29.25,1,1,1,True
2026-02-02 04:10:00,2306.04,1033.34,384.34,29.25,0,1,1,True
2026-02-02 04:15:00,2394.85,1058.07,399.14166666666665,24.730000000000018,1,1,1,True
2026-02-02 04:20:00,2359.7799999999997,1037.52,393.2966666666666,24.0,0,1,1,True
2026-02-02 04:25:00,2346.14,1019.42,391.0233333333333,18.93999999999994,0,0,0,False
2026-02-02 04:30:00,2262.98,1013.11,377.16333333333336,62.07000000000005,0,0,0,False
2026-02-02 04:35:00,2264.08,1040.02,377.34666666666664,47.0,0,1,1,True
2026-02-02 04:40:00,2426.89,1063.75,404.4816666666666,128.45999999999998,1,3,3,True
2026-02-02 04:45:00,2204.09,983.73,367.34833333333336,86.22000000000003,0,0,0,False
2026-02-02 04:50:00,2264.19,1016.5,377.365,86.09000000000003,1,0,1,True
2026-02-02 04:55:00,2382.83,1033.79,397.1383333333333,87.58000000000004,1,0,1,True
2026-02-02 05:00:00,2097.87,894.4,349.645,155.46000000000004,1,1,2,True
2026-02-02 05:05:00,2221.02,892.43,370.17,122.62,1,0,1,True
2026-02-02 05:10:00,2166.26,850.97,361.04333333333335,41.45999999999992,1,0,1,True
2026-02-02 05:15:00,2144.25,890.96,357.375,39.99000000000001,1,0,1,True
2026-02-02 05:20:00,2168.9,904.34,361.48333333333335,34.45999999999992,1,0,1,True
2026-02-02 05:25:00,2138.82,876.83,356.47,32.56,1,0,1,True
2026-02-02 05:30:00,2098.47,926.88,349.74499999999995,60.0,1,1,2,True
2026-02-02 05:35:00,1981.52,817.07,330.25333333333333,109.80999999999995,0,1,1,True
2026-02-02 05:40:00,1957.45,849.12,326.2416666666667,79.71000000000004,0,1,1,True
2026-02-02 05:45:00,1841.8500000000001,852.69,306.975,63.370000000000005,1,0,1,True
2026-02-02 05:50:00,1815.17,859.76,302.52833333333336,48.71,0,2,2,True
2026-02-02 05:55:00,1901.6,866.47,316.93333333333334,62.949999999999996,1,1,2,True
2026-02-02 06:00:00,1820.32,833.54,303.38666666666666,37.73,1,1,2,True
2026-02-02 06:05:00,1792.22,766.88,298.7033333333333,66.65999999999997,0,0,0,False
2026-02-02 06:10:00,1553.1100000000001,632.74,258.8516666666667,134.14,0,1,1,True
2026-02-02 06:15:00,1365.01,527.68,227.50166666666667,146.39,0,1,1,True
2026-02-02 06:20:00,1128.47,322.57,188.07833333333335,205.10999999999996,0,1,1,True
2026-02-02 06:25:00,972.1800000000001,324.86,162.03,84.57,0,0,0,False
2026-02-02 06:30:00,1218.23,343.61,203.03833333333333,105.61000000000001,0,1,1,True
2026-02-02 06:35:00,1086.88,330.36,181.14666666666668,119.03999999999999,0,1,1,True
2026-02-02 06:40:00,1376.1399999999999,559.15,229.35666666666665,230.37,0,1,1,True
2026-02-02 06:45:00,1489.05,611.17,248.17499999999998,61.31,0,0,0,False
2026-02-02 06:50:00,1214.0900000000001,619.45,202.34833333333336,214.29,0,2,2,True
2026-02-02 06:55:00,844.4300000000001,402.86,140.73833333333334,216.59000000000003,0,2,2,True
2026-02-02 07:00:00,1033.6,301.99,172.26666666666665,211.82000000000002,0,1,1,True
2026-02-02 07:05:00,1604.59,569.97,267.4316666666667,267.98,0,3,3,True
2026-02-02 07:10:00,1790.74,655.36,298.45666666666665,143.94,0,2,2,True
2026-02-02 07:15:00,996.52,346.38,166.08666666666667,1001.74,1,6,6,True
2026-02-02 07:20:00,1455.48,558.82,242.58,649.85,0,5,5,True
2026-02-02 07:25:00,1136.99,460.3,189.49833333333333,315.16,0,3,3,True
2026-02-02 07:30:00,1530.43,545.08,255.0716666666667,186.21,0,3,3,True
2026-02-02 07:35:00,1475.3,533.76,245.88333333333333,80.65000000000003,1,0,1,True
2026-02-02 07:40:00,1517.26,591.3,252.87666666666667,64.4,2,0,2,True
2026-02-02 07:45:00,1395.16,556.97,232.52666666666667,114.51999999999998,2,0,2,True
2026-02-02 07:50:00,1334.37,581.89,222.39499999999998,51.01999999999998,2,0,2,True
2026-02-02 07:55:00,1288.1100000000001,576.65,214.68500000000003,41.23000000000002,2,0,2,True
2026-02-02 08:00:00,1335.18,576.9,222.53,38.960000000000036,2,0,2,True
2026-02-02 08:05:00,1313.51,572.45,218.91833333333332,72.02000000000001,2,0,2,True
2026-02-02 08:10:00,1409.8,570.23,234.96666666666667,69.52000000000004,2,0,2,True
2026-02-02 08:15:00,1310.8799999999999,565.48,218.48,73.25,2,0,2,True
2026-02-02 08:20:00,1392.73,563.73,232.12166666666667,69.38,2,0,2,True
2026-02-02 08:25:00,1307.51,507.73,217.91833333333332,56.0,1,0,1,True
2026-02-02 08:30:00,1449.56,558.76,241.59333333333333,64.90999999999997,2,0,2,True
2026-02-02 08:35:00,1362.96,546.36,227.16,75.05000000000001,1,0,1,True
2026-02-02 08:40:00,1467.95,601.28,244.65833333333333,54.91999999999996,2,1,3,True
2026-02-02 08:45:00,1564.25,621.69,260.7083333333333,104.12,2,0,2,True
2026-02-02 08:50:00,1489.02,598.09,248.17,73.22000000000003,1,0,1,True
2026-02-02 08:55:00,1627.26,664.72,271.21,116.25,1,0,1,True
2026-02-02 09:00:00,1546.71,681.29,257.785,73.60000000000001,1,1,2,True
2026-02-02 09:05:00,1661.12,702.77,276.8533333333333,75.14,2,1,2,True
2026-02-02 09:10:00,1920.73,926.86,320.12166666666667,224.09000000000003,1,1,1,True
2026-02-02 09:15:00,1824.09,940.98,304.015,111.05,1,0,1,True
2026-02-02 09:20:00,1803.83,950.0,300.6383333333333,17.319999999999936,1,0,1,True
2026-02-02 09:25:00,1743.84,882.71,290.64,67.28999999999996,1,0,1,True
2026-02-02 09:30:00,1739.46,875.22,289.91,18.53,1,0,1,True
2026-02-02 09:35:00,1777.91,921.66,296.3183333333333,46.43999999999994,1,0,1,True
2026-02-02 09:40:00,1845.57,923.79,307.59499999999997,40.29,1,0,1,True
2026-02-02 09:45:00,1656.0,800.04,276.0,123.75,1,1,2,True
2026-02-02 09:50:00,1799.65,950.0,299.94166666666666,149.96000000000004,1,2,2,True
2026-02-02 09:55:00,1610.11,839.22,268.35166666666663,110.77999999999997,1,0,1,True
2026-02-02 10:00:00,1633.68,834.7,272.28000000000003,33.81,1,0,1,True
2026-02-02 10:05:00,1701.69,803.68,283.615,117.42999999999999,1,0,1,True
2026-02-02 10:10:00,1706.24,825.68,284.37333333333333,263.38,1,2,3,True
2026-02-02 10:15:00,1709.1200000000001,909.96,284.85333333333335,249.46,1,1,2,True
2026-02-02 10:20:00,1582.3700000000001,915.18,263.72833333333335,70.46000000000001,1,1,2,True
2026-02-02 10:25:00,1639.28,903.89,273.2133333333333,79.57,1,1,2,True
2026-02-02 10:30:00,1667.0500000000002,865.57,277.8416666666667,87.19999999999999,1,1,2,True
2026-02-02 10:35:00,1853.65,950.0,308.94166666666666,84.42999999999995,1,1,2,True
2026-02-02 10:40:00,1669.66,870.49,278.2766666666667,79.50999999999999,1,0,1,True
2026-02-02 10:45:00,1709.06,910.42,284.8433333333333,88.71000000000001,1,0,1,True
2026-02-02 10:50:00,1706.94,950.0,284.49,39.58000000000004,1,0,1,True
2026-02-02 10:55:00,1770.84,877.31,295.14,72.69000000000005,1,0,1,True
2026-02-02 11:00:00,1701.3,881.01,283.55,57.79,1,0,1,True
2026-02-02 11:05:00,1667.8899999999999,884.14,277.9816666666666,48.29000000000002,1,0,1,True
2026-02-02 11:10:00,1754.18,950.0,292.36333333333334,82.0,1,1,2,True
2026-02-02 11:15:00,1595.29,873.13,265.88166666666666,93.08000000000001,1,1,2,True
2026-02-02 11:20:00,1722.28,850.0,287.0466666666667,78.26,1,1,2,True
2026-02-02 11:25:00,1788.07,950.0,298.01166666666666,100.0,1,1,2,True
2026-02-02 11:30:00,1765.3600000000001,950.0,294.2266666666667,114.91999999999999,1,1,2,True
2026-02-02 11:35:00,1831.58,950.0,305.2633333333333,210.9,1,1,2,True
2026-02-02 11:40:00,1935.71,950.0,322.61833333333334,78.39,1,1,2,True
2026-02-02 11:45:00,1887.44,850.0,314.5733333333333,100.0,1,0,1,True
2026-02-02 11:50:00,1738.07,850.0,289.67833333333334,120.98000000000002,1,0,1,True
2026-02-02 11:55:00,1875.3700000000001,950.0,312.56166666666667,100.0,1,0,1,True
2026-02-02 12:00:00,1857.4,950.0,309.56666666666666,52.81,1,1,2,True
2026-02-02 12:05:00,1708.91,950.0,284.8183333333333,161.21,1,2,3,True
2026-02-02 12:10:00,1577.41,863.83,262.9016666666667,160.59,1,1,2,True
2026-02-02 12:15:00,1501.35,870.92,250.225,159.95999999999998,1,1,2,True
2026-02-02 12:20:00,1647.05,869.51,274.5083333333333,89.57,1,1,2,True
2026-02-02 12:25:00,1744.85,950.0,290.80833333333334,80.49000000000001,1,1,2,True
2026-02-02 12:30:00,1826.8600000000001,950.0,304.4766666666667,108.25999999999999,1,0,1,True
2026-02-02 12:35:00,1466.6100000000001,710.33,244.43500000000003,239.66999999999996,0,2,2,True
2026-02-02 12:40:00,1637.26,799.0,272.87666666666667,94.15,2,2,3,True
2026-02-02 12:45:00,1735.68,706.92,289.28000000000003,140.27,1,2,2,True
2026-02-02 12:50:00,1147.73,431.88,191.28833333333333,291.75,1,4,5,True
2026-02-02 12:55:00,1613.95,482.22,268.9916666666667,258.56,1,3,4,True
2026-02-02 13:00:00,1724.13,507.94,287.355,55.50999999999996,1,0,1,True
2026-02-02 13:05:00,1515.55,519.04,252.59166666666667,330.45,1,1,2,True
2026-02-02 13:10:00,1817.26,642.46,302.87666666666667,313.53,1,1,2,True
2026-02-02 13:15:00,1551.91,620.57,258.6516666666667,281.93,1,1,2,True
2026-02-02 13:20:00,1711.6200000000001,663.94,285.27000000000004,233.42,1,1,2,True
2026-02-02 13:25:00,1943.8,760.8,323.96666666666664,96.8599999999999,1,0,1,True
2026-02-02 13:30:00,1570.81,601.8,261.8016666666667,159.0,1,3,3,True
2026-02-02 13:35:00,1661.87,721.24,276.9783333333333,119.44000000000005,1,1,1,True
2026-02-02 13:40:00,1404.42,734.16,234.07000000000002,119.15999999999997,0,2,2,True
2026-02-02 13:45:00,1639.1299999999999,665.04,273.18833333333333,238.43,0,1,1,True
2026-02-02 13:50:00,2017.99,706.22,336.33166666666665,209.95,1,2,2,True
2026-02-02 13:55:00,1838.58,672.48,306.43,129.43,1,1,1,True
2026-02-02 14:00:00,1577.55,950.0,262.925,294.77,2,4,4,True
2026-02-02 14:05:00,1747.22,950.0,291.2033333333333,245.82999999999998,1,2,3,True
2026-02-02 14:10:00,1775.65,774.69,295.94166666666666,228.15999999999997,0,3,3,True
2026-02-02 14:15:00,1855.34,775.29,309.2233333333333,65.87,0,0,0,False
2026-02-02 14:20:00,1644.7,795.9,274.1166666666667,192.90000000000003,1,1,2,True
2026-02-02 14:25:00,1812.81,832.45,302.135,78.78999999999996,1,0,1,True
2026-02-02 14:30:00,1685.62,806.08,280.93666666666667,73.89999999999998,1,0,1,True
2026-02-02 14:35:00,1595.3600000000001,766.21,265.8933333333334,39.870000000000005,0,0,0,False
2026-02-02 14:40:00,1810.46,773.53,301.74333333333334,113.16000000000003,0,0,0,False
2026-02-02 14:45:00,1143.82,665.23,190.63666666666666,502.38,0,2,2,True
2026-02-02 14:50:00,1291.78,719.03,215.29666666666665,186.56,0,1,1,True
2026-02-02 14:55:00,1220.8899999999999,594.41,203.48166666666665,124.62,0,0,0,False
2026-02-02 15:00:00,1276.52,580.14,212.75333333333333,137.85,0,0,0,False
2026-02-02 15:05:00,1281.4499999999998,578.56,213.57499999999996,139.4,0,0,0,False
2026-02-02 15:10:00,1335.1000000000001,566.53,222.51666666666668,89.00999999999999,0,0,0,False
2026-02-02 15:15:00,1555.71,831.41,259.285,264.88,1,1,1,True
2026-02-02 15:20:00,1468.03,747.47,244.67166666666665,83.93999999999994,0,0,0,False
2026-02-02 15:25:00,1567.92,731.79,261.32,50.420000000000016,0,0,0,False
2026-02-02 15:30:00,1516.9499999999998,711.55,252.82499999999996,77.72999999999999,0,0,0,False
2026-02-02 15:35:00,1498.6100000000001,651.97,249.76833333333335,217.00000000000003,0,2,2,True
2026-02-02 15:40:00,1611.43,701.64,268.57166666666666,245.54999999999998,0,2,2,True
2026-02-02 15:45:00,1449.3,639.51,241.54999999999998,153.25,0,1,1,True
2026-02-02 15:50:00,1389.66,533.45,231.61,106.05999999999995,0,0,0,False
2026-02-02 15:55:00,1463.22,592.0,243.87,184.81,0,2,2,True
2026-02-02 16:00:00,1350.5700000000002,526.08,225.09500000000003,147.2,0,1,1,True
2026-02-02 16:05:00,1331.77,568.96,221.96166666666667,140.06000000000003,0,1,1,True
2026-02-02 16:10:00,1265.02,399.94,210.83666666666667,169.02000000000004,0,2,2,True
2026-02-02 16:15:00,1381.4299999999998,559.02,230.23833333333332,159.07999999999998,0,1,1,True
2026-02-02 16:20:00,1289.53,528.45,214.92166666666665,101.11000000000001,0,0,0,False
2026-02-02 16:25:00,1324.63,567.96,220.77166666666668,39.50999999999999,0,0,0,False
2026-02-02 16:30:00,1252.3700000000001,508.72,208.72833333333335,59.24000000000001,0,0,0,False
2026-02-02 16:35:00,1255.68,506.0,209.28,60.20999999999998,0,0,0,False
2026-02-02 16:40:00,1114.9,518.96,185.8166666666667,154.13,0,1,1,True
2026-02-02 16:45:00,1254.87,471.05,209.14499999999998,147.5,0,1,1,True
2026-02-02 16:50:00,1230.85,481.87,205.14166666666665,130.25,0,0,0,False
2026-02-02 16:55:00,1128.6299999999999,433.93,188.105,47.94,0,0,0,False
2026-02-02 17:00:00,1056.33,392.85,176.05499999999998,71.59999999999997,0,0,0,False
2026-02-02 17:05:00,1222.9099999999999,374.25,203.8183333333333,132.45,0,0,0,False
2026-02-02 17:10:00,1288.66,414.76,214.77666666666667,40.50999999999999,0,0,0,False
2026-02-02 17:15:00,1202.63,373.41,200.43833333333336,41.349999999999966,0,0,0,False
2026-02-02 17:20:00,1508.66,461.56,251.44333333333336,223.5,0,1,1,True
2026-02-02 17:25:00,1391.66,521.63,231.94333333333336,85.24000000000004,0,1,1,True
2026-02-02 17:30:00,1764.77,684.01,294.12833333333333,162.38,0,2,2,True
2026-02-02 17:35:00,978.63,464.88,163.105,626.25,0,2,2,True
2026-02-02 17:40:00,1359.9,473.53,226.65,212.42000000000002,0,2,2,True
2026-02-02 17:45:00,1131.51,401.76,188.585,127.55000000000001,0,1,1,True
2026-02-02 17:50:00,1200.71,368.03,200.11833333333334,63.07000000000002,0,0,0,False
2026-02-02 17:55:00,1105.12,433.09,184.18666666666664,172.93,0,2,2,True
2026-02-02 18:00:00,1136.58,594.02,189.42999999999998,160.93,0,1,1,True
2026-02-02 18:05:00,1309.62,674.51,218.26999999999998,82.17999999999999,0,0,0,False
2026-02-02 18:10:00,1378.02,686.11,229.67,46.71,0,1,1,True
2026-02-02 18:15:00,1402.62,678.41,233.76999999999998,75.01,0,0,0,False
2026-02-02 18:20:00,1299.99,649.59,216.665,45.35,0,0,0,False
2026-02-02 18:25:00,1302.35,560.87,217.0583333333333,97.44,0,0,0,False
2026-02-02 18:30:00,1068.83,522.12,178.13833333333332,142.58999999999997,0,0,0,False
2026-02-02 18:35:00,1048.28,549.06,174.71333333333334,65.79000000000002,0,0,0,False
2026-02-02 18:40:00,978.6,549.08,163.1,62.89999999999999,0,0,0,False
2026-02-02 18:45:00,1036.48,536.94,172.74666666666667,56.08,0,0,0,False
2026-02-02 18:50:00,921.06,283.59,153.51,253.35000000000008,0,2,2,True
2026-02-02 18:55:00,905.98,444.17,150.99666666666667,160.58000000000004,0,1,1,True
2026-02-02 19:00:00,683.3,379.0,113.88333333333333,114.28,0,0,0,False
2026-02-02 19:05:00,1161.63,705.14,193.60500000000002,326.14,0,1,1,True
2026-02-02 19:10:00,982.77,629.67,163.795,132.92,0,0,0,False
2026-02-02 19:15:00,976.63,399.69,162.77166666666668,229.97999999999996,0,2,2,True
2026-02-02 19:20:00,1121.79,700.17,186.965,300.47999999999996,0,4,4,True
2026-02-02 19:25:00,839.49,426.0,139.915,274.16999999999996,0,2,2,True
2026-02-02 19:30:00,812.12,426.0,135.35333333333332,31.889999999999997,0,0,0,False
2026-02-02 19:35:00,912.05,586.65,152.00833333333333,160.64999999999998,0,0,0,False
2026-02-02 19:40:00,1056.01,641.04,176.00166666666667,64.35,0,0,0,False
2026-02-02 19:45:00,1035.92,704.84,172.65333333333334,63.80000000000007,0,0,0,False
2026-02-02 19:50:00,975.39,517.81,162.565,187.0300000000001,0,1,1,True
2026-02-02 19:55:00,938.1800000000001,697.36,156.36333333333334,179.55000000000007,0,2,2,True
2026-02-02 20:00:00,1031.47,719.74,171.91166666666666,90.54,0,0,0,False
2026-02-02 20:05:00,1162.02,803.98,193.67,84.24000000000001,0,0,0,False
2026-02-02 20:10:00,1162.53,855.64,193.755,51.65999999999997,0,0,0,False
2026-02-02 20:15:00,1253.58,779.32,208.92999999999998,138.64000000000001,0,1,1,True
2026-02-02 20:20:00,1175.6,723.38,195.9333333333333,55.940000000000055,0,0,0,False
2026-02-02 20:25:00,1228.37,798.68,204.72833333333332,75.29999999999995,0,0,0,False
2026-02-02 20:30:00,1302.4,846.34,217.0666666666667,55.25,0,0,0,False
2026-02-02 20:35:00,1107.35,824.48,184.5583333333333,107.78,0,0,0,False
2026-02-02 20:40:00,1296.49,748.55,216.08166666666668,124.52000000000001,0,1,1,True
2026-02-02 20:45:00,1310.04,885.03,218.34,136.48000000000002,0,1,1,True
2026-02-02 20:50:00,1268.1799999999998,923.64,211.36333333333332,49.629999999999995,0,0,0,False
2026-02-02 20:55:00,1192.34,834.01,198.72333333333333,89.63,0,0,0,False
2026-02-02 21:00:00,1407.67,967.94,234.61166666666668,133.93000000000006,0,0,0,False
2026-02-02 21:05:00,1349.92,990.0,224.98666666666668,42.66999999999999,0,0,0,False
2026-02-02 21:10:00,1370.78,1010.61,228.46333333333334,25.579999999999984,0,0,0,False
2026-02-02 21:15:00,1369.8400000000001,1005.08,228.3066666666667,5.529999999999973,0,0,0,False
2026-02-02 21:20:00,1188.33,889.5,198.05499999999998,115.58000000000004,0,0,0,False
2026-02-02 21:25:00,1217.04,854.16,202.84,62.60000000000001,0,0,0,False
2026-02-02 21:30:00,1216.26,825.86,202.71,30.22999999999999,0,0,0,False
2026-02-02 21:35:00,1132.5500000000002,759.95,188.75833333333335,233.64,0,3,3,True
2026-02-02 21:40:00,936.11,773.75,156.01833333333335,148.76,0,1,1,True
2026-02-02 21:45:00,970.93,758.4,161.82166666666666,58.43,0,0,0,False
2026-02-02 21:50:00,926.0300000000001,792.07,154.33833333333334,69.45,0,0,0,False
2026-02-02 21:55:00,1000.03,771.4,166.67166666666665,91.55000000000001,0,0,0,False
2026-02-02 22:00:00,984.44,799.72,164.07333333333335,40.31,0,0,0,False
2026-02-02 22:05:00,1107.51,774.04,184.585,119.85999999999999,0,0,0,False
2026-02-02 22:10:00,1008.4799999999999,786.81,168.07999999999998,99.26999999999998,0,0,0,False
2026-02-02 22:15:00,1083.74,790.61,180.62333333333333,55.07,0,0,0,False
2026-02-02 22:20:00,1027.27,808.41,171.21166666666667,66.72999999999999,0,0,0,False
2026-02-02 22:25:00,1116.6599999999999,783.29,186.10999999999999,134.73,0,0,0,False
2026-02-02 22:30:00,1080.08,818.33,180.01333333333332,86.14,0,0,0,False
2026-02-02 22:35:00,1063.44,799.61,177.24,21.569999999999997,0,0,0,False
2026-02-02 22:40:00,1084.99,757.62,180.83166666666668,52.03,0,0,0,False
2026-02-02 22:45:00,1051.49,789.88,175.24833333333333,40.879999999999995,0,0,0,False
2026-02-02 22:50:00,973.78,797.35,162.29666666666665,81.01000000000002,0,0,0,False
2026-02-02 22:55:00,1065.97,830.31,177.66166666666666,60.17,0,1,1,True
2026-02-02 23:00:00,972.8399999999999,804.43,162.14,55.129999999999995,0,1,1,True
2026-02-02 23:05:00,1147.8700000000001,863.2,191.3116666666667,76.8,0,1,1,True
2026-02-02 23:10:00,982.26,747.55,163.71,115.65000000000009,0,1,1,True
2026-02-02 23:15:00,1087.67,815.26,181.27833333333334,117.22,0,1,1,True
2026-02-02 23:20:00,853.3199999999999,666.42,142.22,148.84000000000003,0,1,1,True
2026-02-02 23:25:00,885.8100000000001,646.45,147.63500000000002,65.11000000000001,0,0,0,False
2026-02-02 23:30:00,1007.78,730.4,167.96333333333334,84.41,0,0,0,False
2026-02-02 23:35:00,810.07,594.99,135.01166666666668,135.40999999999997,0,1,1,True
2026-02-02 23:40:00,738.0899999999999,613.18,123.01499999999999,105.93,0,0,0,False
2026-02-02 23:45:00,793.5,688.55,132.25,75.37,0,1,1,True
2026-02-02 23:50:00,846.94,708.61,141.15666666666667,20.06000000000006,0,0,0,False
2026-02-02 23:55:00,799.16,631.76,133.19333333333333,81.28,0,1,1,True
2026-02-03 00:00:00,790.13,606.11,131.68833333333333,60.62,0,1,1,True
2026-02-03 00:05:00,802.0999999999999,680.17,133.6833333333333,74.05999999999995,0,0,0,False
2026-02-03 00:10:00,895.3600000000001,699.44,149.2266666666667,56.510000000000005,0,0,0,False
2026-02-03 00:15:00,805.63,656.39,134.27166666666668,49.82,0,1,1,True
